Publisher Name,Publisher Registry Id,Core Average (with valid data),Financials Average (with valid data),Value Added Average (with valid data),Weighted Average (with valid data),Core Average (with any data),Financials Average (with any data),Value Added Average (with any data),Weighted Average (with any data)
BOS+ tropen,bos_plus_tropen,100.0,100.0,40.31746031746032,85.07936507936508,100.0,100.0,40.31746031746032,85.07936507936508
Boston Consulting Group UK LLP,bcg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boston University,bu-carbx-admin,90.3225806451613,46.15384615384615,18.941273779983458,61.43507030603805,100.0,46.15384615384615,18.941273779983458,66.2737799834574
Both ENDS,bothends,100.0,91.66666666666666,37.03703703703703,82.17592592592591,100.0,91.66666666666666,37.03703703703703,82.17592592592591
Bournemouth University Higher Education Corporation,bournemouth_university,90.0,50.0,33.333333333333336,65.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
BRAC,brac_admin2,100.0,0.0,33.333333333333336,58.333333333333336,100.0,0.0,33.333333333333336,58.333333333333336
BRAC UK,bracuk,95.0,62.5,18.51851851851852,67.75462962962963,100.0,62.5,18.51851851851852,70.25462962962963
BRAC University,bu,84.99999999999999,29.166666666666664,5.5555555555555545,51.18055555555554,96.66666666666666,29.166666666666664,5.5555555555555545,57.01388888888888
Brigham and Women's Hospital,bwh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brink Innovation,brink_innovation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British & Irish Agencies Afghanistan Group,baag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Asian Trust,b_a_t,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
British Council,britishcouncil,100.0,87.81512605042016,49.206349206349195,84.25536881419235,100.0,87.81512605042016,49.735449735449734,84.38764394646748
British International Investment plc,bii,100.0,50.0,41.27061892319451,72.81765473079862,100.0,50.0,41.27061892319451,72.81765473079862
British Red Cross,gb-chc-220949,86.17079889807162,63.199668954083776,30.44930282841308,66.49764239466002,96.50137741046831,63.199668954083776,30.44930282841308,71.66293165085837
Broederlijk Delen,bd,100.0,100.0,42.49158249158249,85.62289562289563,100.0,100.0,42.49158249158249,85.62289562289563
Brujula Comunicaciones Estrategicas SAS,brujula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brulocalis,brulocalis,100.0,100.0,38.888888888888886,84.72222222222223,100.0,100.0,38.888888888888886,84.72222222222223
BSR,bsr_admin,100.0,62.5,33.333333333333336,73.95833333333333,100.0,62.5,33.333333333333336,73.95833333333333
Bucks Community NGO,bucksfarm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buddhist Compassion Relief Tzu Chi Foundation,tzuchiuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Build Africa,buildafrica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Building Foundation for Development,bfdyemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burns Violence Survivors - Nepal,bvs-nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi Leadership Training Programme,bltp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Business in the Community,bitc,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Business Watch Indonesia,bwi,100.0,87.5,33.333333333333336,80.20833333333333,100.0,87.5,33.333333333333336,80.20833333333333
C40 Cities Climate Leadership Group,c40cities,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
CABI,cabi,98.0,35.0,64.44444444444444,73.86111111111111,100.0,35.0,64.44444444444444,74.86111111111111
Cadasta Foundation,cadasta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cadmus International UK Limited,nathan,96.42857142857142,46.15384615384615,20.476190476190474,64.87179487179486,100.0,46.15384615384615,20.476190476190474,66.65750915750915
CAF Banco de Desarrollo de América Latina y el Caribe,caf,90.0,49.380630630630634,34.236695977317666,65.90433165198708,100.0,49.380630630630634,34.236695977317666,70.90433165198708
Cambridge Institute for Sustainability Leadership,cisl,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
Camco Management Limited,camco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Camfed International,camfed,100.0,25.0,33.333333333333336,64.58333333333333,100.0,25.0,33.333333333333336,64.58333333333333
Canada - Global Affairs Canada | Affaires mondiales Canada,gac-amc,99.99280575539568,97.4485830576492,70.40145902274111,91.95891339779541,100.0,97.4485830576492,76.42064367501928,93.46730668316712
Canada - International Development Research Centre/Centre de recherches pour le développement international,idrccrdi,100.0,92.74270966811024,39.834865097725135,83.14439369145884,100.0,92.74270966811024,39.834865097725135,83.14439369145884
Canada Department of Finance / Ministère des Finances Canada,finance_canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANADEM,canadem,99.23076923076923,25.0,42.73504273504274,66.5491452991453,100.0,25.0,42.73504273504274,66.93376068376068
Canon Collins Trust,canoncollinstrust,100.0,50.0,55.55555555555556,76.38888888888889,100.0,50.0,55.55555555555556,76.38888888888889
CAPABUILD,capabui,90.0,50.0,20.0,62.5,100.0,50.0,22.22222222222222,68.05555555555556
Carbon Trust (Beijing) Consulting Limited,ctbeijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Trust Advisory Ltd,carbontrustadvisory,90.0,75.0,22.22222222222222,69.30555555555556,90.0,75.0,22.22222222222222,69.30555555555556
Cardno Emerging Markets,cardnoem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARE Bangladesh,carebd,100.0,75.0,11.11111111111111,71.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
CARE BENIN/TOGO,carebenintogo,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
CARE Danmark Fonden for Frivillig Ulandsbistand,12921047,93.75,43.75,19.444444444444443,62.673611111111114,100.0,43.75,22.22222222222222,66.49305555555556
CARE International Afghanistan,ciafg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARE international foundation Switzerland in Sudan,cis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARE International in Zimbabwe,ciz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARE International UK,ciuk,99.97282608695653,42.92155899091271,22.252415458937197,66.27990665594074,100.0,42.92155899091271,22.252415458937197,66.29349361246247
CARE Nederland,carenederland,95.0,90.38461538461539,55.2096052096052,83.89855514855515,95.38461538461539,90.38461538461539,55.2096052096052,84.09086284086285
CARE Nepal,cnepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARE SOMALIA,csom1,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
Carers Worldwide,cww,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caribbean Development Bank (CDB),caribank,100.0,56.25,27.77777777777778,71.00694444444444,100.0,56.25,27.77777777777778,71.00694444444444
Caritas Denmark,caritas_denmark,100.0,81.48148148148148,28.62551440329218,77.52674897119341,100.0,81.48148148148148,28.62551440329218,77.52674897119341
Caritas Finland,caritasfin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caritas International (Belgium),cibe,100.0,100.0,38.888888888888886,84.72222222222223,100.0,100.0,38.888888888888886,84.72222222222223
Caritas Serbia,caritas_serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARPO - Center for Applied Research in Partnership with the Orient,carpo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catholic Agency For Overseas Development (CAFOD),cafod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catholic Relief Services,crs,100.0,83.33333333333333,37.03703703703703,80.09259259259258,100.0,83.33333333333333,37.03703703703703,80.09259259259258
CDA Collaborative Learning Projects,cda,75.0,25.0,38.888888888888886,53.47222222222222,75.0,25.0,38.888888888888886,53.47222222222222
CDAC Network,cdacnetwork,95.0,68.75,19.444444444444443,69.54861111111111,100.0,68.75,19.444444444444443,72.04861111111111
CDP Worldwide,cdp,90.0,50.0,4.444444444444445,58.611111111111114,100.0,50.0,4.444444444444445,63.611111111111114
Cecily's Fund,cecily,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Center for Church-Based Development,cku,100.0,72.88135593220339,14.235870485870485,71.77930660451847,100.0,72.88135593220339,14.235870485870485,71.77930660451847
Center for Civilians in Conflict,civic_admin,100.0,62.5,44.44444444444444,76.73611111111111,100.0,62.5,44.44444444444444,76.73611111111111
Center for Democratic Development Ghana,cdd_admin,100.0,50.0,40.27777777777778,72.56944444444444,100.0,50.0,40.27777777777778,72.56944444444444
Center for Development and Integration,cdi_vn_2021,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
Center for International Legal Cooperation (CILC),cilc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Center for International Private Enterprise,cipe_1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Center for International Studies and Cooperation,ceci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Center for Natural Resource Studies (CNRS),cnrs,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Center for Participation and Development,cpd_2021,90.0,25.0,20.37037037037037,56.342592592592595,98.33333333333334,25.0,20.37037037037037,60.50925925925927
Center for Research on Environment Health and Population Activities (CREHPA),crehpa,90.0,50.0,44.44444444444444,68.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
"Center for Research, Evaluation Resources and Development (CRERD)",crerd_ng,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
Center for the Study of Islam and Society (PPIM),ppim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre des Etudes Méditerranéennes et Internationales,cemi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre Diocésain de Communication de Ouahigouya,cdc_ohg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre For Citizens With Disabilities,ccdnigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre for Economic Policy Research,cepr,100.0,100.0,11.11111111111111,77.77777777777777,100.0,100.0,11.11111111111111,77.77777777777777
Centre for Economic Strategy Ukraine,ces-ua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre for Environment Human Rights and Development,cehrd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Centre for Environment, Fisheries and Aquaculture Science (Cefas)",cefas,90.0,50.0,39.3939393939394,67.34848484848484,100.0,50.0,39.3939393939394,72.34848484848484
Centre for Humanitarian Dialogue (HD Centre),hdcentre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre for Indian Knowledge Systems,ciks,80.0,75.0,55.55555555555556,72.63888888888889,90.0,75.0,55.55555555555556,77.63888888888889
Centre for Information Resilience,cir,100.0,25.0,24.444444444444443,62.361111111111114,100.0,25.0,24.444444444444443,62.361111111111114
"Centre for Injury Prevention and Research, Bangladesh (CIPRB)",ciprb,90.0,50.0,0.0,57.5,100.0,50.0,0.0,62.5
Centre for Journalism Innovation and Development,cjid_ng,100.0,87.5,48.148148148148145,83.91203703703704,100.0,87.5,48.148148148148145,83.91203703703704
Centre for Lebanese Studies,cls,90.0,50.0,33.333333333333336,65.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Centre for Legal Research and Development,clerd-prpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre for Policy Dialogue,cpd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre for Rights Education and Awareness,creawkenya,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Centre for the Study of Adolescence,csa-kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre International de Développement et de Recherche,cidr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre National de Coopération au Développement (CNCD-11.11.11),cncd,100.0,100.0,37.77777777777778,84.44444444444444,100.0,100.0,40.0,85.0
Centre of Dialogue on Human Settlement and Poverty Alleviation (CODOHSAPA),codohsapa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre Tricontinental - CETRI,ct-admin,100.0,100.0,36.111111111111114,84.02777777777777,100.0,100.0,38.888888888888886,84.72222222222223
Centro Brasileiro de Análise e Planejamento - Cebrap,_cebrap,100.0,75.0,11.11111111111111,71.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
Centro de Aprendizagem e Capacitação da Sociedade Civil,cesc,100.0,50.0,66.66666666666667,79.16666666666667,100.0,50.0,66.66666666666667,79.16666666666667
Centro de Inteligência Territorial,cit_brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centro de Promocion y Defensa de los Derechos Sexuales y Reproductivos,promsex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centro Latinoamericano de Administración para el Desarrollo,clad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cesvi,cesvi,100.0,0.0,11.11111111111111,52.77777777777778,100.0,0.0,11.11111111111111,52.77777777777778
CGIAR,cgiar,98.3535281539558,54.846756949394155,48.998581816155266,75.13809876836525,100.0,54.846756949394155,51.152696015885994,76.49986324132004
Chama cha Uzazi na Malezi Bora Tanzania (UMATI),umati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chance for Childhood,chanceforchildhood,100.0,50.0,30.15873015873016,70.03968253968254,100.0,50.0,30.15873015873016,70.03968253968254
Charity Projects Ltd (Comic Relief),cprojects,99.97084548104957,50.0,22.22222222222222,68.04097829608034,100.0,50.0,22.22222222222222,68.05555555555556
Chaîne de l'Espoir Belgique / Keten van Hoop België / Chain of Hope Belgium,cdeb-kvhb_admin,100.0,100.0,40.0,85.0,100.0,100.0,40.0,85.0
CHEKA SANA TANZANIA,cst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chemonics Group UK Ltd,chemonics_uk,100.0,50.0,46.666666666666664,74.16666666666667,100.0,50.0,46.666666666666664,74.16666666666667
Chemonics International Inc.,chemonics,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
Child Rights Coalition Asia,crcasia,100.0,79.16666666666666,20.74074074074074,74.97685185185185,100.0,79.16666666666666,20.74074074074074,74.97685185185185
Child-to-Child,ctc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Child.org,child-dot_org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ChildFund International,childfund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ChildHope UK,childhopeuk,95.0,62.5,55.55555555555556,77.01388888888889,100.0,62.5,55.55555555555556,79.51388888888889
Children in Crisis,cic,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
Children in Crossfire,cicni,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
CHOICE for Youth and Sexuality,cfyas,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
CHRISTIAN AGENCY FOR PEACE AND DEVELOPMENT (CAPaD),capad,100.0,100.0,66.66666666666667,91.66666666666667,100.0,100.0,66.66666666666667,91.66666666666667
Christian Aid,caid,93.31058020477816,49.65034965034965,22.22222222222222,64.62343307053204,100.0,49.65034965034965,33.333333333333336,70.74592074592074
Christian Aid Ireland,caid_ireland,96.72413793103449,50.0,22.22222222222222,66.4176245210728,100.0,50.0,33.333333333333336,70.83333333333333
Christian Blind Mission (UK) Ltd.,cbm,98.33333333333334,60.416666666666664,24.074074074074076,70.28935185185186,100.0,60.416666666666664,24.074074074074076,71.12268518518519
Christian Engineers in Development,ced,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Church of England - The Archbishops' Council,coe-abc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIFAL Scotland,cifal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CINI,cini_jhk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CISU,cisu,100.0,61.01887492178657,13.41227849164357,68.60778835335753,100.0,61.01887492178657,13.41227849164357,68.60778835335753
City of London Corporation,col-greenfinance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIVICUS World Alliance for Citizen Participation,civicus,100.0,100.0,66.66666666666667,91.66666666666667,100.0,100.0,66.66666666666667,91.66666666666667
CIVIL INITIATIVES FOR DEVELOPMENT AND PEACE INDIA,cividep,100.0,37.5,33.333333333333336,67.70833333333333,100.0,37.5,33.333333333333336,67.70833333333333
CLASP,clasp,98.18181818181817,44.09090909090909,23.232323232323232,65.92171717171716,100.0,44.09090909090909,23.232323232323232,66.83080808080808
Clean Clothes Campaign,ccc,100.0,87.5,33.333333333333336,80.20833333333333,100.0,87.5,33.333333333333336,80.20833333333333
ClientEarth,clientearth-1,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
Clim-Eat,clim-eat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIMATE ACTION PLATFORM - AFRICA,cap-a,100.0,25.0,11.11111111111111,59.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
Climate Bonds Initiative,cbi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Investment Funds,cif,80.0,0.0,13.911472448057815,43.477868112014455,90.0,0.0,13.911472448057815,48.477868112014455
Climate Policy Initiative,cpi,96.66666666666667,33.333333333333336,14.814814814814813,60.370370370370374,98.33333333333334,33.333333333333336,14.814814814814813,61.20370370370371
Clinton Health Access Initiative,chai,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
CNV Internationaal,nl-kvk-54436222-27541,90.87912087912089,92.3076923076923,41.76686059039,78.95819866408102,100.0,92.3076923076923,42.011060834590246,83.57968828557064
Coalition for Epidemic Preparedness Innovations,cepi,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
Coalition of African Lesbians (CAL),cal_2000-pu,91.0,80.0,49.166666666666664,77.79166666666667,100.0,80.0,49.166666666666664,82.29166666666667
Cobra Collective CIC,cobracollective,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
COC Nederland,cocnl_publisher,90.76923076923076,90.9090909090909,36.75213675213675,77.29992229992229,100.0,90.9090909090909,36.75213675213675,81.9153069153069
CODA International,coda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CODEART ASBL,codeart,90.0,50.0,77.77777777777777,76.94444444444444,100.0,50.0,77.77777777777777,81.94444444444444
Coffey International Development,coffey,97.08333333333334,50.0,26.43097643097643,67.64941077441078,100.0,50.0,26.43097643097643,69.10774410774411
ColaLife,colalife,90.0,75.0,44.44444444444444,74.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
Collectif Stratégies Alimentaires,csa,100.0,100.0,43.7037037037037,85.92592592592592,100.0,100.0,43.7037037037037,85.92592592592592
Collective for Research and Training on Development Action,crtda,100.0,100.0,22.22222222222222,80.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
Comitato Internazionale per lo Sviluppo dei Popoli,cispngo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comité pour l'abolition des dettes illégitimes,cadtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMMISSION JUSTICE ET PAIX ASBL (cjp),cjp,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Common Seas CIC,commonseas,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Commonwealth Local Government Forum,clgf_data,90.0,100.0,22.22222222222222,75.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
